geo,year,population,age,sex
IE,2014,32239.0,Y80-84,M
IE,2015,33667.0,Y80-84,M
IE,2016,34750.0,Y80-84,M
IE,2017,36121.0,Y80-84,M
IE,2018,37428.0,Y80-84,M
IE,2019,38882.0,Y80-84,M
IE,2020,40482.0,Y80-84,M
IE,2021,41487.0,Y80-84,M
IE,2022,43110.0,Y80-84,M
IE,2023,45427.0,Y80-84,M
IE,2024,48060.0,Y80-84,M
IS,2012,2716.0,Y80-84,M
IS,2013,2786.0,Y80-84,M
IS,2014,2786.0,Y80-84,M
IS,2015,2805.0,Y80-84,M
IS,2016,2773.0,Y80-84,M
IS,2017,2733.0,Y80-84,M
IS,2018,2740.0,Y80-84,M
IS,2019,2793.0,Y80-84,M
IS,2020,2866.0,Y80-84,M
IS,2021,2905.0,Y80-84,M
IS,2022,3017.0,Y80-84,M
IS,2023,3129.0,Y80-84,M
IS,2024,3287.0,Y80-84,M
IT,2012,757010.0,Y80-84,M
IT,2013,772305.0,Y80-84,M
IT,2014,792100.0,Y80-84,M
IT,2015,813078.0,Y80-84,M
IT,2016,825083.0,Y80-84,M
IT,2017,837435.0,Y80-84,M
IT,2018,859818.0,Y80-84,M
IT,2019,894089.0,Y80-84,M
IT,2020,930787.0,Y80-84,M
IT,2021,953118.0,Y80-84,M
IT,2022,959390.0,Y80-84,M
IT,2023,952683.0,Y80-84,M
IT,2024,939448.0,Y80-84,M
LI,2012,234.0,Y80-84,M
LI,2013,240.0,Y80-84,M
LI,2014,247.0,Y80-84,M
LI,2015,255.0,Y80-84,M
LI,2016,264.0,Y80-84,M
LI,2017,283.0,Y80-84,M
LI,2018,329.0,Y80-84,M
LI,2019,326.0,Y80-84,M
LI,2020,359.0,Y80-84,M
LI,2021,392.0,Y80-84,M
LI,2022,426.0,Y80-84,M
LI,2023,453.0,Y80-84,M
LI,2024,508.0,Y80-84,M
LT,2012,24647.0,Y80-84,M
LT,2013,25042.0,Y80-84,M
LT,2014,24913.0,Y80-84,M
LT,2015,24784.0,Y80-84,M
LT,2016,24692.0,Y80-84,M
LT,2017,25222.0,Y80-84,M
LT,2018,25212.0,Y80-84,M
LT,2019,25664.0,Y80-84,M
LT,2020,26060.0,Y80-84,M
LT,2021,25387.0,Y80-84,M
LT,2022,25216.0,Y80-84,M
LT,2023,25783.0,Y80-84,M
LT,2024,25719.0,Y80-84,M
LU,2012,4735.0,Y80-84,M
LU,2013,4802.0,Y80-84,M
LU,2014,4872.0,Y80-84,M
LU,2015,4847.0,Y80-84,M
LU,2016,4876.0,Y80-84,M
LU,2017,4823.0,Y80-84,M
LU,2018,4967.0,Y80-84,M
LU,2019,5031.0,Y80-84,M
LU,2020,5248.0,Y80-84,M
LU,2021,5290.0,Y80-84,M
LU,2022,5295.0,Y80-84,M
LU,2023,5396.0,Y80-84,M
LU,2024,5609.0,Y80-84,M
LV,2012,15247.0,Y80-84,M
LV,2013,15229.0,Y80-84,M
LV,2014,15089.0,Y80-84,M
LV,2015,14683.0,Y80-84,M
LV,2016,14745.0,Y80-84,M
LV,2017,15115.0,Y80-84,M
LV,2018,15902.0,Y80-84,M
LV,2019,16700.0,Y80-84,M
LV,2020,17716.0,Y80-84,M
LV,2021,18166.0,Y80-84,M
LV,2022,18134.0,Y80-84,M
LV,2023,17515.0,Y80-84,M
LV,2024,17004.0,Y80-84,M
MC,2024,706.0,Y80-84,M
MD,2012,15549.0,Y80-84,M
MD,2013,16212.0,Y80-84,M
MD,2014,15232.0,Y80-84,M
MD,2015,12950.0,Y80-84,M
MD,2016,12930.0,Y80-84,M
MD,2017,12742.0,Y80-84,M
MD,2018,12961.0,Y80-84,M
MD,2019,12977.0,Y80-84,M
MD,2020,13047.0,Y80-84,M
MD,2021,12646.0,Y80-84,M
MD,2022,12389.0,Y80-84,M
MD,2023,12225.0,Y80-84,M
MD,2024,11865.0,Y80-84,M
ME,2012,4099.0,Y80-84,M
ME,2013,4169.0,Y80-84,M
ME,2014,4182.0,Y80-84,M
ME,2015,4395.0,Y80-84,M
ME,2016,4514.0,Y80-84,M
ME,2017,4747.0,Y80-84,M
ME,2018,4831.0,Y80-84,M
ME,2019,5067.0,Y80-84,M
ME,2020,5099.0,Y80-84,M
ME,2021,5023.0,Y80-84,M
ME,2022,4623.0,Y80-84,M
ME,2023,4280.0,Y80-84,M
ME,2024,4577.0,Y80-84,M
MK,2012,11057.0,Y80-84,M
MK,2013,11455.0,Y80-84,M
MK,2014,12265.0,Y80-84,M
MK,2015,13116.0,Y80-84,M
MK,2016,13634.0,Y80-84,M
MK,2017,14413.0,Y80-84,M
MK,2018,14528.0,Y80-84,M
MK,2019,14381.0,Y80-84,M
MK,2020,14427.0,Y80-84,M
MK,2021,14227.0,Y80-84,M
MK,2022,14940.0,Y80-84,M
MK,2023,15163.0,Y80-84,M
MK,2024,15653.0,Y80-84,M
MT,2012,3173.0,Y80-84,M
MT,2013,3287.0,Y80-84,M
MT,2014,3477.0,Y80-84,M
MT,2015,3667.0,Y80-84,M
MT,2016,3891.0,Y80-84,M
MT,2017,4256.0,Y80-84,M
MT,2018,4519.0,Y80-84,M
MT,2019,4705.0,Y80-84,M
MT,2020,4869.0,Y80-84,M
MT,2021,4826.0,Y80-84,M
MT,2022,4648.0,Y80-84,M
MT,2023,4543.0,Y80-84,M
MT,2024,4804.0,Y80-84,M
NL,2012,144421.0,Y80-84,M
NL,2013,149695.0,Y80-84,M
NL,2014,153762.0,Y80-84,M
NL,2015,158901.0,Y80-84,M
NL,2016,163046.0,Y80-84,M
NL,2017,168051.0,Y80-84,M
NL,2018,172825.0,Y80-84,M
NL,2019,181154.0,Y80-84,M
NL,2020,189008.0,Y80-84,M
NL,2021,196115.0,Y80-84,M
NL,2022,201255.0,Y80-84,M
NL,2023,208676.0,Y80-84,M
NL,2024,217491.0,Y80-84,M
NO,2012,43877.0,Y80-84,M
NO,2013,44313.0,Y80-84,M
NO,2014,44025.0,Y80-84,M
NO,2015,43980.0,Y80-84,M
NO,2016,43641.0,Y80-84,M
NO,2017,44336.0,Y80-84,M
NO,2018,45210.0,Y80-84,M
NO,2019,47100.0,Y80-84,M
NO,2020,49522.0,Y80-84,M
NO,2021,52310.0,Y80-84,M
NO,2022,54097.0,Y80-84,M
NO,2023,57120.0,Y80-84,M
NO,2024,61176.0,Y80-84,M
PL,2012,273530.0,Y80-84,M
PL,2013,282498.0,Y80-84,M
PL,2014,285105.0,Y80-84,M
PL,2015,287704.0,Y80-84,M
PL,2016,288300.0,Y80-84,M
PL,2017,291250.0,Y80-84,M
PL,2018,293207.0,Y80-84,M
PL,2019,295038.0,Y80-84,M
PL,2020,297011.0,Y80-84,M
PL,2021,288978.0,Y80-84,M
PL,2022,279523.0,Y80-84,M
PL,2023,271786.0,Y80-84,M
PL,2024,268832.0,Y80-84,M
PT,2012,119595.0,Y80-84,M
PT,2013,123307.0,Y80-84,M
PT,2014,125848.0,Y80-84,M
PT,2015,128152.0,Y80-84,M
PT,2016,131481.0,Y80-84,M
PT,2017,134784.0,Y80-84,M
PT,2018,136533.0,Y80-84,M
PT,2019,139774.0,Y80-84,M
PT,2020,144287.0,Y80-84,M
PT,2021,146106.0,Y80-84,M
PT,2022,146785.0,Y80-84,M
PT,2023,148063.0,Y80-84,M
PT,2024,150497.0,Y80-84,M
RO,2012,169972.0,Y80-84,M
RO,2013,176899.0,Y80-84,M
RO,2014,178079.0,Y80-84,M
RO,2015,180313.0,Y80-84,M
RO,2016,179840.0,Y80-84,M
RO,2017,184248.0,Y80-84,M
RO,2018,183768.0,Y80-84,M
RO,2019,185512.0,Y80-84,M
RO,2020,186869.0,Y80-84,M
RO,2021,181168.0,Y80-84,M
RO,2022,167240.0,Y80-84,M
RO,2023,160991.0,Y80-84,M
RO,2024,155136.0,Y80-84,M
RS,2012,67771.0,Y80-84,M
RS,2013,70441.0,Y80-84,M
RS,2014,72262.0,Y80-84,M
RS,2015,74167.0,Y80-84,M
RS,2016,74641.0,Y80-84,M
RS,2017,75137.0,Y80-84,M
RS,2018,75001.0,Y80-84,M
RS,2019,74292.0,Y80-84,M
RS,2020,73718.0,Y80-84,M
RS,2021,72732.0,Y80-84,M
RS,2022,68367.0,Y80-84,M
RS,2023,67794.0,Y80-84,M
RS,2024,66021.0,Y80-84,M
RU,2014,666428.0,Y80-84,M
SE,2012,100792.0,Y80-84,M
SE,2013,101818.0,Y80-84,M
SE,2014,101735.0,Y80-84,M
SE,2015,102596.0,Y80-84,M
SE,2016,104170.0,Y80-84,M
SE,2017,106917.0,Y80-84,M
SE,2018,110252.0,Y80-84,M
SE,2019,115206.0,Y80-84,M
SE,2020,121578.0,Y80-84,M
SE,2021,125935.0,Y80-84,M
SE,2022,131553.0,Y80-84,M
SE,2023,140775.0,Y80-84,M
SE,2024,151369.0,Y80-84,M
SI,2012,17436.0,Y80-84,M
SI,2013,18219.0,Y80-84,M
SI,2014,18738.0,Y80-84,M
SI,2015,19388.0,Y80-84,M
SI,2016,19900.0,Y80-84,M
SI,2017,20774.0,Y80-84,M
SI,2018,21321.0,Y80-84,M
SI,2019,22096.0,Y80-84,M
SI,2020,22975.0,Y80-84,M
SI,2021,23621.0,Y80-84,M
SI,2022,24095.0,Y80-84,M
SI,2023,24910.0,Y80-84,M
SI,2024,25461.0,Y80-84,M
SK,2012,30203.0,Y80-84,M
SK,2013,30819.0,Y80-84,M
SK,2014,31262.0,Y80-84,M
SK,2015,31484.0,Y80-84,M
SK,2016,31616.0,Y80-84,M
SK,2017,31621.0,Y80-84,M
SK,2018,31593.0,Y80-84,M
SK,2019,31861.0,Y80-84,M
SK,2020,32872.0,Y80-84,M
SK,2021,34122.0,Y80-84,M
SK,2022,34259.0,Y80-84,M
SK,2023,35447.0,Y80-84,M
SK,2024,36969.0,Y80-84,M
SM,2012,350.0,Y80-84,M
SM,2013,357.0,Y80-84,M
SM,2018,412.0,Y80-84,M
TR,2012,260355.0,Y80-84,M
TR,2013,289054.0,Y80-84,M
TR,2014,335943.0,Y80-84,M
TR,2015,353906.0,Y80-84,M
TR,2016,339904.0,Y80-84,M
TR,2017,336206.0,Y80-84,M
TR,2018,330240.0,Y80-84,M
TR,2019,318882.0,Y80-84,M
TR,2020,323732.0,Y80-84,M
TR,2021,339767.0,Y80-84,M
TR,2022,340568.0,Y80-84,M
TR,2023,353290.0,Y80-84,M
TR,2024,357820.0,Y80-84,M
UA,2012,288631.0,Y80-84,M
UA,2013,274742.0,Y80-84,M
UA,2014,249016.0,Y80-84,M
UA,2015,226285.0,Y80-84,M
UA,2016,224682.0,Y80-84,M
UA,2017,245597.0,Y80-84,M
UA,2018,281666.0,Y80-84,M
UA,2019,314617.0,Y80-84,M
UA,2020,333687.0,Y80-84,M
UA,2021,335863.0,Y80-84,M
UA,2022,320158.0,Y80-84,M
UK,2012,629035.0,Y80-84,M
UK,2013,644199.0,Y80-84,M
UK,2014,657975.0,Y80-84,M
UK,2015,671987.0,Y80-84,M
UK,2016,686469.0,Y80-84,M
UK,2017,702406.0,Y80-84,M
UK,2018,723134.0,Y80-84,M
UK,2019,742486.0,Y80-84,M
XK,2016,5380.0,Y80-84,M
XK,2017,7123.0,Y80-84,M
XK,2018,7170.0,Y80-84,M
XK,2019,7613.0,Y80-84,M
XK,2020,7535.0,Y80-84,M
XK,2021,7578.0,Y80-84,M
XK,2022,7213.0,Y80-84,M
AD,2012,2235.0,,M
AD,2013,2116.0,,M
AD,2019,1876.0,,M
AL,2012,55565.0,,M
AL,2013,58608.0,,M
AL,2014,61713.0,,M
AL,2015,65167.0,,M
AL,2016,67983.0,,M
AL,2017,71679.0,,M
AL,2018,75085.0,,M
AL,2019,77892.0,,M
AL,2020,80348.0,,M
AL,2021,80805.0,,M
AL,2023,82526.0,,M
AM,2015,60688.0,,M
AM,2016,62024.0,,M
AM,2017,61888.0,,M
AM,2018,60282.0,,M
AM,2019,57363.0,,M
AM,2020,54381.0,,M
AM,2021,50473.0,,M
AT,2012,247395.0,,M
AT,2013,252492.0,,M
AT,2014,259648.0,,M
AT,2015,280052.0,,M
AT,2016,299276.0,,M
AT,2017,315663.0,,M
AT,2018,325605.0,,M
AT,2019,334431.0,,M
AT,2020,342785.0,,M
AT,2021,340003.0,,M
AT,2022,343455.0,,M
AT,2023,351975.0,,M
AT,2024,360036.0,,M
AZ,2012,90626.0,,M
AZ,2013,95030.0,,M
AZ,2014,100805.0,,M
AZ,2015,104475.0,,M
AZ,2016,108406.0,,M
AZ,2017,108426.0,,M
AZ,2018,106557.0,,M
AZ,2019,102834.0,,M
AZ,2020,100986.0,,M
AZ,2021,97054.0,,M
AZ,2022,96767.0,,M
AZ,2023,92836.0,,M
AZ,2024,100151.0,,M
BE,2012,369123.0,,M
BE,2013,376086.0,,M
BE,2014,383478.0,,M
BE,2015,391495.0,,M
BE,2016,394791.0,,M
BE,2017,394772.0,,M
BE,2018,397236.0,,M
BE,2019,404071.0,,M
BE,2020,413515.0,,M
BE,2021,416094.0,,M
BE,2022,431184.0,,M
BE,2023,445264.0,,M
BE,2024,460632.0,,M
BG,2012,229190.0,,M
BG,2013,227478.0,,M
BG,2014,226816.0,,M
BG,2015,224290.0,,M
BG,2016,222823.0,,M
BG,2017,222408.0,,M
BG,2018,220732.0,,M
BG,2019,219901.0,,M
BG,2020,219777.0,,M
BG,2021,217001.0,,M
BG,2022,223561.0,,M
BG,2023,223719.0,,M
BG,2024,231141.0,,M
BY,2012,163596.0,,M
BY,2013,167812.0,,M
BY,2014,170920.0,,M
BY,2015,173972.0,,M
BY,2016,174871.0,,M
BY,2017,174546.0,,M
BY,2018,169811.0,,M
BY,2019,161912.0,,M
CH,2012,247057.0,,M
CH,2013,253207.0,,M
CH,2014,260115.0,,M
CH,2015,267753.0,,M
CH,2016,274479.0,,M
CH,2017,284325.0,,M
CH,2018,295514.0,,M
CH,2019,307642.0,,M
CH,2020,320466.0,,M
CH,2021,329951.0,,M
CH,2022,342860.0,,M
CH,2023,353813.0,,M
CH,2024,365744.0,,M
CY,2012,19585.0,,M
CY,2013,20754.0,,M
CY,2014,21659.0,,M
CY,2015,22768.0,,M
CY,2016,23741.0,,M
CY,2017,24728.0,,M
CY,2018,25479.0,,M
CY,2019,26701.0,,M
CY,2020,28208.0,,M
CY,2021,29452.0,,M
CY,2022,30886.0,,M
CY,2023,32697.0,,M
CY,2024,34843.0,,M
CZ,2012,247440.0,,M
CZ,2013,250461.0,,M
CZ,2014,254552.0,,M
CZ,2015,260188.0,,M
CZ,2016,268912.0,,M
CZ,2017,278431.0,,M
CZ,2018,288389.0,,M
CZ,2019,302455.0,,M
CZ,2020,316775.0,,M
CZ,2021,319987.0,,M
CZ,2022,332987.0,,M
CZ,2023,353114.0,,M
CZ,2024,372687.0,,M
DE,2012,2871621.0,,M
DE,2013,3028667.0,,M
DE,2014,3199359.0,,M
DE,2015,3397896.0,,M
DE,2016,3577348.0,,M
DE,2017,3727721.0,,M
DE,2018,3789601.0,,M
DE,2019,3848628.0,,M
DE,2020,3896904.0,,M
DE,2021,3834225.0,,M
DE,2022,3792726.0,,M
DE,2023,3697837.0,,M
DE,2024,3714590.0,,M
DK,2012,158775.0,,M
DK,2013,163456.0,,M
DK,2014,168950.0,,M
DK,2015,175079.0,,M
DK,2016,181575.0,,M
DK,2017,188702.0,,M
DK,2018,198110.0,,M
DK,2019,207722.0,,M
DK,2020,220104.0,,M
DK,2021,233498.0,,M
DK,2022,247015.0,,M
DK,2023,258144.0,,M
DK,2024,267230.0,,M
EE,2012,30213.0,,M
EE,2013,31504.0,,M
EE,2014,32698.0,,M
EE,2015,33758.0,,M
EE,2016,34685.0,,M
EE,2017,35906.0,,M
EE,2018,36473.0,,M
EE,2019,36373.0,,M
EE,2020,36396.0,,M
EE,2021,36239.0,,M
EE,2022,36197.0,,M
EE,2023,36969.0,,M
EE,2024,37941.0,,M
EL,2012,458322.0,,M
EL,2013,469504.0,,M
EL,2014,481756.0,,M
EL,2015,492638.0,,M
EL,2016,498479.0,,M
EL,2017,502539.0,,M
EL,2018,503672.0,,M
EL,2019,507808.0,,M
EL,2020,513322.0,,M
EL,2021,520326.0,,M
EL,2022,498480.0,,M
EL,2023,505850.0,,M
EL,2024,511050.0,,M
ES,2012,1647866.0,,M
ES,2013,1670188.0,,M
ES,2014,1678010.0,,M
ES,2015,1667227.0,,M
ES,2016,1708260.0,,M
ES,2017,1718982.0,,M
ES,2018,1733898.0,,M
ES,2019,1771547.0,,M
ES,2020,1815451.0,,M
ES,2021,1838493.0,,M
ES,2022,1872741.0,,M
ES,2023,1911945.0,,M
ES,2024,1975049.0,,M
EU27_2020,2012,14256466.0,,M
EU27_2020,2013,14660897.0,,M
EU27_2020,2014,15100389.0,,M
EU27_2020,2015,15572478.0,,M
EU27_2020,2016,16004326.0,,M
EU27_2020,2017,16355563.0,,M
EU27_2020,2018,16594411.0,,M
EU27_2020,2019,16874712.0,,M
EU27_2020,2020,17200778.0,,M
EU27_2020,2021,17281477.0,,M
EU27_2020,2022,17487006.0,,M
EU27_2020,2023,17827883.0,,M
EU27_2020,2024,18382355.0,,M
FI,2012,161053.0,,M
FI,2013,166234.0,,M
FI,2014,172735.0,,M
FI,2015,178918.0,,M
FI,2016,182283.0,,M
FI,2017,192184.0,,M
FI,2018,194105.0,,M
FI,2019,199988.0,,M
FI,2020,206708.0,,M
FI,2021,218546.0,,M
FI,2022,232317.0,,M
FI,2023,244582.0,,M
FI,2024,256846.0,,M
FR,2012,2184026.0,,M
FR,2013,2222784.0,,M
FR,2014,2264685.0,,M
FR,2015,2308756.0,,M
FR,2016,2331013.0,,M
FR,2017,2350554.0,,M
FR,2018,2381356.0,,M
FR,2019,2430829.0,,M
FR,2020,2474835.0,,M
FR,2021,2500332.0,,M
FR,2022,2606266.0,,M
FR,2023,2718497.0,,M
FR,2024,2845923.0,,M
GE,2012,101287.0,,M
GE,2014,111670.0,,M
GE,2015,92600.0,,M
GE,2016,89100.0,,M
GE,2017,88200.0,,M
GE,2018,85189.0,,M
GE,2019,80130.0,,M
GE,2020,75932.0,,M
GE,2021,72230.0,,M
GE,2022,68477.0,,M
GE,2023,68563.0,,M
GE,2024,70050.0,,M
HR,2012,120930.0,,M
HR,2013,124404.0,,M
HR,2014,127360.0,,M
HR,2015,130358.0,,M
HR,2016,132169.0,,M
HR,2017,133409.0,,M
HR,2018,135216.0,,M
HR,2019,135380.0,,M
HR,2020,134708.0,,M
HR,2021,131477.0,,M
HR,2022,131017.0,,M
HR,2023,133183.0,,M
HR,2024,137506.0,,M
HU,2012,231968.0,,M
HU,2013,232521.0,,M
HU,2014,233851.0,,M
HU,2015,236320.0,,M
HU,2016,239441.0,,M
HU,2017,243872.0,,M
HU,2018,249119.0,,M
HU,2019,253887.0,,M
HU,2020,261896.0,,M
HU,2021,262823.0,,M
HU,2022,262879.0,,M
HU,2023,266961.0,,M
HU,2024,275822.0,,M
IE,2012,95560.0,,M
IE,2013,98518.0,,M
IE,2014,102385.0,,M
IE,2015,106803.0,,M
IE,2016,110483.0,,M
IE,2017,115013.0,,M
IE,2018,120511.0,,M
IE,2019,127159.0,,M
IE,2020,133773.0,,M
IE,2021,140321.0,,M
IE,2022,147337.0,,M
IE,2023,155503.0,,M
IE,2024,163162.0,,M
IS,2012,8097.0,,M
IS,2013,8317.0,,M
IS,2014,8418.0,,M
IS,2015,8564.0,,M
IS,2016,8673.0,,M
IS,2017,8770.0,,M
IS,2018,9073.0,,M
IS,2019,9385.0,,M
IS,2020,9779.0,,M
IS,2021,10284.0,,M
IS,2022,10805.0,,M
IS,2023,11269.0,,M
IS,2024,11689.0,,M
IT,2012,2371890.0,,M
IT,2013,2433643.0,,M
IT,2014,2514679.0,,M
IT,2015,2602425.0,,M
IT,2016,2673422.0,,M
IT,2017,2725330.0,,M
IT,2018,2759288.0,,M
IT,2019,2799357.0,,M
IT,2020,2836432.0,,M
IT,2021,2830676.0,,M
IT,2022,2902728.0,,M
IT,2023,2968702.0,,M
IT,2024,3056887.0,,M
LI,2012,771.0,,M
LI,2013,825.0,,M
LI,2014,847.0,,M
LI,2015,903.0,,M
LI,2016,981.0,,M
LI,2017,1024.0,,M
LI,2018,1107.0,,M
LI,2019,1187.0,,M
LI,2020,1280.0,,M
LI,2021,1325.0,,M
LI,2022,1427.0,,M
LI,2023,1533.0,,M
LI,2024,1639.0,,M
LT,2012,75370.0,,M
LT,2013,76601.0,,M
LT,2014,77766.0,,M
LT,2015,78799.0,,M
LT,2016,79420.0,,M
LT,2017,80036.0,,M
LT,2018,80707.0,,M
LT,2019,80548.0,,M
LT,2020,79544.0,,M
LT,2021,79870.0,,M
LT,2022,77966.0,,M
LT,2023,77661.0,,M
LT,2024,78913.0,,M
LU,2012,13347.0,,M
LU,2013,13812.0,,M
LU,2014,14280.0,,M
LU,2015,14812.0,,M
LU,2016,15210.0,,M
LU,2017,15443.0,,M
LU,2018,15923.0,,M
LU,2019,16331.0,,M
LU,2020,16758.0,,M
LU,2021,16997.0,,M
LU,2022,17568.0,,M
LU,2023,18258.0,,M
LU,2024,19004.0,,M
LV,2012,45423.0,,M
LV,2013,47123.0,,M
LV,2014,48936.0,,M
LV,2015,50623.0,,M
LV,2016,51956.0,,M
LV,2017,53374.0,,M
LV,2018,53648.0,,M
LV,2019,53582.0,,M
LV,2020,53134.0,,M
LV,2021,52212.0,,M
LV,2022,50635.0,,M
LV,2023,50525.0,,M
LV,2024,51479.0,,M
MC,2024,2511.0,,M
MD,2012,49254.0,,M
MD,2013,50306.0,,M
MD,2014,51048.0,,M
MD,2015,43448.0,,M
MD,2016,42922.0,,M
MD,2017,42317.0,,M
MD,2018,43559.0,,M
MD,2019,43568.0,,M
MD,2020,42527.0,,M
MD,2021,40874.0,,M
MD,2022,35415.0,,M
MD,2023,34757.0,,M
MD,2024,37672.0,,M
ME,2012,13220.0,,M
ME,2013,13618.0,,M
ME,2014,14203.0,,M
ME,2015,14737.0,,M
ME,2016,15105.0,,M
ME,2017,15617.0,,M
ME,2018,15430.0,,M
ME,2019,15150.0,,M
ME,2020,14807.0,,M
ME,2021,13929.0,,M
ME,2022,13370.0,,M
ME,2023,13711.0,,M
ME,2024,14460.0,,M
MK,2012,39721.0,,M
MK,2013,40157.0,,M
MK,2014,40681.0,,M
MK,2015,41639.0,,M
MK,2016,42733.0,,M
MK,2017,43271.0,,M
MK,2018,44181.0,,M
MK,2019,44945.0,,M
MK,2020,45527.0,,M
MK,2021,44851.0,,M
MK,2022,47103.0,,M
MK,2023,48915.0,,M
MK,2024,51410.0,,M
MT,2012,11014.0,,M
MT,2013,11388.0,,M
MT,2014,11930.0,,M
MT,2015,12466.0,,M
MT,2016,12827.0,,M
MT,2017,13160.0,,M
MT,2018,13320.0,,M
MT,2019,13923.0,,M
MT,2020,15299.0,,M
MT,2021,16307.0,,M
MT,2022,17605.0,,M
MT,2023,18906.0,,M
MT,2024,20275.0,,M
NL,2012,462742.0,,M
NL,2013,476738.0,,M
NL,2014,494368.0,,M
NL,2015,513595.0,,M
NL,2016,532798.0,,M
NL,2017,549854.0,,M
NL,2018,569375.0,,M
NL,2019,592888.0,,M
NL,2020,619155.0,,M
NL,2021,634863.0,,M
NL,2022,677959.0,,M
NL,2023,717933.0,,M
NL,2024,752454.0,,M
NO,2012,137697.0,,M
NO,2013,139082.0,,M
NO,2014,141500.0,,M
NO,2015,144678.0,,M
NO,2016,148341.0,,M
NO,2017,151611.0,,M
NO,2018,157141.0,,M
NO,2019,164210.0,,M
NO,2020,173683.0,,M
NO,2021,183669.0,,M
NO,2022,196056.0,,M
NO,2023,205874.0,,M
NO,2024,216000.0,,M
PL,2012,841627.0,,M
PL,2013,860216.0,,M
PL,2014,875952.0,,M
PL,2015,892862.0,,M
PL,2016,904799.0,,M
PL,2017,914857.0,,M
PL,2018,915189.0,,M
PL,2019,915914.0,,M
PL,2020,921298.0,,M
PL,2021,896617.0,,M
PL,2022,911582.0,,M
PL,2023,953478.0,,M
PL,2024,1012068.0,,M
PT,2012,379224.0,,M
PT,2013,386208.0,,M
PT,2014,394494.0,,M
PT,2015,402503.0,,M
PT,2016,409683.0,,M
PT,2017,415399.0,,M
PT,2018,422447.0,,M
PT,2019,432280.0,,M
PT,2020,448836.0,,M
PT,2021,463684.0,,M
PT,2022,477107.0,,M
PT,2023,489243.0,,M
PT,2024,506972.0,,M
RO,2012,543002.0,,M
RO,2013,555255.0,,M
RO,2014,567417.0,,M
RO,2015,577015.0,,M
RO,2016,578982.0,,M
RO,2017,578817.0,,M
RO,2018,575302.0,,M
RO,2019,568965.0,,M
RO,2020,571318.0,,M
RO,2021,553893.0,,M
RO,2022,516487.0,,M
RO,2023,518265.0,,M
RO,2024,532525.0,,M
RS,2012,217449.0,,M
RS,2013,221306.0,,M
RS,2014,224677.0,,M
RS,2015,227439.0,,M
RS,2016,230050.0,,M
RS,2017,230959.0,,M
RS,2018,229396.0,,M
RS,2019,227551.0,,M
RS,2020,225263.0,,M
RS,2021,216651.0,,M
RS,2022,211843.0,,M
RS,2023,212072.0,,M
RS,2024,221941.0,,M
RU,2014,2411943.0,,M
SE,2012,324668.0,,M
SE,2013,329429.0,,M
SE,2014,336716.0,,M
SE,2015,345914.0,,M
SE,2016,354527.0,,M
SE,2017,365098.0,,M
SE,2018,380216.0,,M
SE,2019,398621.0,,M
SE,2020,421140.0,,M
SE,2021,440120.0,,M
SE,2022,461355.0,,M
SE,2023,480601.0,,M
SE,2024,498736.0,,M
SI,2012,54547.0,,M
SI,2013,56642.0,,M
SI,2014,58722.0,,M
SI,2015,61194.0,,M
SI,2016,63515.0,,M
SI,2017,65884.0,,M
SI,2018,68095.0,,M
SI,2019,70338.0,,M
SI,2020,71894.0,,M
SI,2021,71887.0,,M
SI,2022,73236.0,,M
SI,2023,75935.0,,M
SI,2024,78954.0,,M
SK,2012,95816.0,,M
SK,2013,96735.0,,M
SK,2014,98197.0,,M
SK,2015,100170.0,,M
SK,2016,102928.0,,M
SK,2017,106139.0,,M
SK,2018,108958.0,,M
SK,2019,111903.0,,M
SK,2020,116047.0,,M
SK,2021,117929.0,,M
SK,2022,116610.0,,M
SK,2023,122136.0,,M
SK,2024,129630.0,,M
SM,2012,1148.0,,M
SM,2013,1188.0,,M
SM,2018,1342.0,,M
TR,2012,871697.0,,M
TR,2013,902140.0,,M
TR,2014,935794.0,,M
TR,2015,969103.0,,M
TR,2016,1004816.0,,M
TR,2017,1023807.0,,M
TR,2018,1059833.0,,M
TR,2019,1088800.0,,M
TR,2020,1128039.0,,M
TR,2021,1154098.0,,M
TR,2023,1194939.0,,M
TR,2024,1248509.0,,M
UA,2012,848463.0,,M
UA,2013,908054.0,,M
UA,2014,951638.0,,M
UA,2015,932425.0,,M
UA,2016,953143.0,,M
UA,2017,969378.0,,M
UA,2018,953391.0,,M
UA,2019,918095.0,,M
UA,2020,890871.0,,M
UA,2021,850202.0,,M
UA,2022,827603.0,,M
UK,2012,2015446.0,,M
UK,2013,2069747.0,,M
UK,2014,2127612.0,,M
UK,2015,2179831.0,,M
UK,2016,2218286.0,,M
UK,2017,2259692.0,,M
UK,2018,2320541.0,,M
UK,2019,2391314.0,,M
XK,2016,19174.0,,M
XK,2017,24031.0,,M
XK,2018,24193.0,,M
XK,2019,25495.0,,M
XK,2020,26128.0,,M
XK,2021,25345.0,,M
XK,2022,25314.0,,M
AD,2012,1369.0,,M
AD,2013,1306.0,,M
AD,2019,1044.0,,M
AL,2012,23227.0,,M
AL,2013,24482.0,,M
AL,2014,25988.0,,M
AL,2015,28106.0,,M
AL,2016,29547.0,,M
AL,2017,31377.0,,M
AL,2018,33681.0,,M
AL,2019,35927.0,,M
AL,2020,38814.0,,M
AL,2021,39810.0,,M
AL,2023,42628.0,,M
